air_date,year,decade,pop_count_1,pop_count_2,pop_count_1,pop_count_2,pop1_normalized,pop2_normalized,pop1_round,pop2_round
4/14/1986,1986,1980,2,1,2,1,2,1,2,1
5/13/1986,1986,1980,2,1,2,1,2,1,2,1
1/5/1987,1987,1980,2,1,2,1,2,1,2,1
2/9/1987,1987,1980,2,1,2,1,2,1,2,1
3/24/1987,1987,1980,2,1,2,1,2,1,2,1
4/10/1987,1987,1980,2,1,2,1,2,1,2,1
4/23/1987,1987,1980,2,1,2,1,2,1,2,1
7/15/1987,1987,1980,2,1,2,1,2,1,2,1
10/30/1987,1987,1980,2,1,2,1,2,1,2,1
2/4/1988,1988,1980,2,1,2,1,2,1,2,1
5/18/1988,1988,1980,2,1,2,1,2,1,2,1
6/20/1988,1988,1980,2,1,2,1,2,1,2,1
7/22/1988,1988,1980,2,1,2,1,2,1,2,1
10/6/1988,1988,1980,2,1,2,1,2,1,2,1
12/14/1988,1988,1980,2,1,2,1,2,1,2,1
1/16/1989,1989,1980,2,1,2,1,2,1,2,1
7/19/1989,1989,1980,2,1,2,1,2,1,2,1
9/8/1989,1989,1980,2,1,2,1,2,1,2,1
1/1/1990,1990,1990,2,1,2,1,2,1,2,1
1/19/1990,1990,1990,2,1,2,1,2,1,2,1
2/20/1990,1990,1990,3,1,3,1,2,1,2,1
4/13/1990,1990,1990,2,1,2,1,2,1,2,1
6/20/1990,1990,1990,2,1,2,1,2,1,2,1
3/13/1992,1992,1990,2,1,2,1,2,1,2,1
10/27/1992,1992,1990,2,1,2,1,2,1,2,1
11/16/1992,1992,1990,2,1,2,1,2,1,2,1
12/30/1993,1993,1990,2,1,2,1,2,1,2,1
11/27/1995,1995,1990,2,1,2,1,2,1,2,1
12/6/1995,1995,1990,2,1,2,1,2,1,2,1
3/4/1996,1996,1990,2,1,2,1,2,1,2,1
12/18/1996,1996,1990,1,1,1,1,2,1,2,1
3/5/1997,1997,1990,2,1,2,1,2,1,2,1
4/25/1997,1997,1990,2,1,2,1,2,1,2,1
6/25/1997,1997,1990,2,1,2,1,2,1,2,1
10/27/1997,1997,1990,2,1,2,1,2,1,2,1
4/20/1998,1998,1990,2,1,2,1,2,1,2,1
6/3/1998,1998,1990,2,1,2,1,2,1,2,1
9/29/1998,1998,1990,2,1,2,1,2,1,2,1
10/16/1998,1998,1990,2,1,2,1,2,1,2,1
11/24/1998,1998,1990,2,1,2,1,2,1,2,1
1/22/1999,1999,1990,2,1,2,1,2,1,2,1
3/10/1999,1999,1990,2,1,2,1,2,1,2,1
4/12/1999,1999,1990,2,1,2,1,2,1,2,1
6/18/1999,1999,1990,2,1,2,1,2,1,2,1
11/26/1999,1999,1990,2,1,2,1,2,1,2,1
10/3/2000,2000,2000,2,1,2,1,2,1,2,1
11/27/2000,2000,2000,2,1,2,1,2,1,2,1
2/21/2001,2001,2000,2,1,2,1,2,1,2,1
5/30/2001,2001,2000,2,1,2,1,2,1,2,1
6/19/2001,2001,2000,2,1,2,1,2,1,2,1
10/24/2001,2001,2000,2,1,2,1,2,1,2,1
11/29/2001,2001,2000,2,1,2,1,2,1,2,1
1/21/2002,2002,2000,2,1,2,1,2,1,2,1
3/18/2002,2002,2000,2,1,2,1,2,1,2,1
7/5/2002,2002,2000,2,1,2,1,2,1,2,1
10/23/2002,2002,2000,2,1,2,1,2,1,2,1
11/7/2002,2002,2000,3,1,3,1,2,1,2,1
11/18/2002,2002,2000,2,1,2,1,2,1,2,1
12/3/2002,2002,2000,2,1,2,1,2,1,2,1
12/11/2002,2002,2000,2,1,2,1,2,1,2,1
6/24/2003,2003,2000,2,1,2,1,2,1,2,1
9/29/2003,2003,2000,2,1,2,1,2,1,2,1
11/26/2003,2003,2000,2,1,2,1,2,1,2,1
1/27/2004,2004,2000,3,1,3,1,2,1,2,1
6/11/2004,2004,2000,2,1,2,1,2,1,2,1
6/15/2004,2004,2000,2,1,2,1,2,1,2,1
10/19/2004,2004,2000,2,1,2,1,2,1,2,1
11/18/2004,2004,2000,2,1,2,1,2,1,2,1
3/2/2005,2005,2000,2,1,2,1,2,1,2,1
4/12/2005,2005,2000,3,1,3,1,2,1,2,1
5/1/2006,2006,2000,3,1,3,1,2,1,2,1
10/18/2006,2006,2000,2,1,2,1,2,1,2,1
1/1/2007,2007,2000,2,1,2,1,2,1,2,1
2/26/2007,2007,2000,2,1,2,1,2,1,2,1
10/5/2007,2007,2000,2,1,2,1,2,1,2,1
10/24/2007,2007,2000,2,1,2,1,2,1,2,1
12/24/2007,2007,2000,3,1,3,1,2,1,2,1
6/19/2008,2008,2000,2,1,2,1,2,1,2,1
6/24/2008,2008,2000,3,1,3,1,2,1,2,1
1/20/2009,2009,2000,2,1,2,1,2,1,2,1
5/4/2009,2009,2000,2,1,2,1,2,1,2,1
5/7/2009,2009,2000,3,1,3,1,2,1,2,1
11/20/2009,2009,2000,2,1,2,1,2,1,2,1
10/6/2010,2010,2010,2,1,2,1,2,1,2,1
12/7/2010,2010,2010,3,1,3,1,2,1,2,1
1/25/2011,2011,2010,2,1,2,1,2,1,2,1
4/29/2011,2011,2010,1,1,1,1,2,1,2,1
11/3/2011,2011,2010,1,1,1,1,2,1,2,1
11/15/2012,2012,2010,1,1,1,1,2,1,2,1
1/4/2013,2013,2010,2,1,2,1,2,1,2,1
2/25/2013,2013,2010,3,1,3,1,2,1,2,1
10/14/2013,2013,2010,2,1,2,1,2,1,2,1
3/14/2014,2014,2010,2,1,2,1,2,1,2,1
12/29/2014,2014,2010,3,1,3,1,2,1,2,1
1/7/2015,2015,2010,2,1,2,1,2,1,2,1
7/14/2015,2015,2010,2,1,2,1,2,1,2,1
11/6/2015,2015,2010,2,1,2,1,2,1,2,1
11/20/2015,2015,2010,2,1,2,1,2,1,2,1
12/10/2015,2015,2010,2,1,2,1,2,1,2,1
2/19/2016,2016,2010,2,1,2,1,2,1,2,1
3/23/2016,2016,2010,2,1,2,1,2,1,2,1
6/24/2016,2016,2010,2,1,2,1,2,1,2,1
7/19/2016,2016,2010,2,1,2,1,2,1,2,1
9/16/2016,2016,2010,2,1,2,1,2,1,2,1
10/13/2016,2016,2010,2,1,2,1,2,1,2,1
12/12/2016,2016,2010,2,1,2,1,2,1,2,1
1/5/2017,2017,2010,2,1,2,1,2,1,2,1
2/13/2017,2017,2010,2,1,2,1,2,1,2,1
2/23/2017,2017,2010,2,1,2,1,2,1,2,1
3/10/2017,2017,2010,2,1,2,1,2,1,2,1
4/27/2017,2017,2010,2,1,2,1,2,1,2,1
5/11/2017,2017,2010,2,1,2,1,2,1,2,1
5/16/2017,2017,2010,2,1,2,1,2,1,2,1
7/28/2017,2017,2010,2,1,2,1,2,1,2,1
10/30/2017,2017,2010,3,1,3,1,2,1,2,1
12/6/2017,2017,2010,2,1,2,1,2,1,2,1
3/22/2018,2018,2010,2,1,2,1,2,1,2,1
6/19/2018,2018,2010,2,1,2,1,2,1,2,1
7/3/2018,2018,2010,2,1,2,1,2,1,2,1
6/28/2019,2019,2010,2,1,2,1,2,1,2,1
10/1/2019,2019,2010,2,1,2,1,2,1,2,1
10/18/2019,2019,2010,2,1,2,1,2,1,2,1
12/27/2019,2019,2010,2,1,2,1,2,1,2,1
3/27/2020,2020,2020,1,1,1,1,2,1,2,1
9/18/2020,2020,2020,1,1,1,1,2,1,2,1
9/30/2020,2020,2020,2,1,2,1,2,1,2,1
11/16/2020,2020,2020,2,1,2,1,2,1,2,1
12/17/2020,2020,2020,2,1,2,1,2,1,2,1
6/4/2021,2021,2020,2,1,2,1,2,1,2,1
6/17/2021,2021,2020,2,1,2,1,2,1,2,1
8/11/2021,2021,2020,2,1,2,1,2,1,2,1
11/2/2021,2021,2020,1,1,1,1,2,1,2,1
12/29/2021,2021,2020,2,1,2,1,2,1,2,1
1/6/2022,2022,2020,2,1,2,1,2,1,2,1
2/11/2022,2022,2020,2,1,2,1,2,1,2,1
2/16/2022,2022,2020,2,1,2,1,2,1,2,1
5/24/2022,2022,2020,2,1,2,1,2,1,2,1
6/15/2022,2022,2020,2,1,2,1,2,1,2,1
7/8/2022,2022,2020,2,1,2,1,2,1,2,1
7/19/2022,2022,2020,2,1,2,1,2,1,2,1
9/14/2022,2022,2020,2,1,2,1,2,1,2,1
11/17/2022,2022,2020,2,1,2,1,2,1,2,1
2/16/2023,2023,2020,2,1,2,1,2,1,2,1
4/21/2023,2023,2020,2,1,2,1,2,1,2,1
7/19/2023,2023,2020,2,1,2,1,2,1,2,1
4/8/2024,2024,2020,2,1,2,1,2,1,2,1
4/24/2024,2024,2020,2,1,2,1,2,1,2,1
4/29/2024,2024,2020,2,1,2,1,2,1,2,1
5/7/2024,2024,2020,2,1,2,1,2,1,2,1
5/30/2024,2024,2020,3,1,3,1,2,1,2,1
11/20/2024,2024,2020,2,1,2,1,2,1,2,1
1/9/2025,2025,2020,2,1,2,1,2,1,2,1
1/14/2025,2025,2020,2,1,2,1,2,1,2,1
2/21/2025,2025,2020,2,1,2,1,2,1,2,1
4/21/2025,2025,2020,2,1,2,1,2,1,2,1
5/6/2025,2025,2020,2,1,2,1,2,1,2,1
7/3/2025,2025,2020,2,1,2,1,2,1,2,1
1/21/1985,1985,1980,2,1,2,1,1.714285714,1,2,1
9/30/1985,1985,1980,2,1,2,1,1.714285714,1,2,1
12/13/1985,1985,1980,2,1,2,1,1.714285714,1,2,1
1/1/1986,1986,1980,2,1,2,1,1.714285714,1,2,1
9/30/1986,1986,1980,2,1,2,1,1.714285714,1,2,1
11/4/1986,1986,1980,2,1,2,1,1.714285714,1,2,1
1/27/1987,1987,1980,2,1,2,1,1.714285714,1,2,1
1/28/1987,1987,1980,2,1,2,1,1.714285714,1,2,1
2/3/1987,1987,1980,2,1,2,1,1.714285714,1,2,1
2/10/1987,1987,1980,2,1,2,1,1.714285714,1,2,1
3/18/1987,1987,1980,2,1,2,1,1.714285714,1,2,1
5/26/1987,1987,1980,2,1,2,1,1.714285714,1,2,1
9/8/1987,1987,1980,2,1,2,1,1.714285714,1,2,1
9/9/1987,1987,1980,2,1,2,1,1.714285714,1,2,1
10/22/1987,1987,1980,2,1,2,1,1.714285714,1,2,1
1/19/1988,1988,1980,2,1,2,1,1.714285714,1,2,1
5/11/1988,1988,1980,2,1,2,1,1.714285714,1,2,1
9/23/1988,1988,1980,2,1,2,1,1.714285714,1,2,1
2/3/1989,1989,1980,2,1,2,1,1.714285714,1,2,1
10/11/1989,1989,1980,2,1,2,1,1.714285714,1,2,1
1/3/1990,1990,1990,2,1,2,1,1.714285714,1,2,1
11/13/1992,1992,1990,2,1,2,1,1.714285714,1,2,1
10/21/1993,1993,1990,2,1,2,1,1.714285714,1,2,1
7/8/1996,1996,1990,2,1,2,1,1.714285714,1,2,1
11/21/1996,1996,1990,2,1,2,1,1.714285714,1,2,1
4/16/1997,1997,1990,2,1,2,1,1.714285714,1,2,1
6/6/1997,1997,1990,2,1,2,1,1.714285714,1,2,1
6/16/1997,1997,1990,2,1,2,1,1.714285714,1,2,1
7/11/1997,1997,1990,2,1,2,1,1.714285714,1,2,1
11/28/1997,1997,1990,2,1,2,1,1.714285714,1,2,1
12/24/1997,1997,1990,2,1,2,1,1.714285714,1,2,1
2/6/1998,1998,1990,2,1,2,1,1.714285714,1,2,1
2/19/1998,1998,1990,2,1,2,1,1.714285714,1,2,1
3/3/1998,1998,1990,2,1,2,1,1.714285714,1,2,1
4/16/1998,1998,1990,2,1,2,1,1.714285714,1,2,1
5/4/1998,1998,1990,2,1,2,1,1.714285714,1,2,1
7/10/1998,1998,1990,2,1,2,1,1.714285714,1,2,1
10/12/1998,1998,1990,2,1,2,1,1.714285714,1,2,1
10/22/1998,1998,1990,2,1,2,1,1.714285714,1,2,1
12/29/1998,1998,1990,2,1,2,1,1.714285714,1,2,1
12/30/1998,1998,1990,2,1,2,1,1.714285714,1,2,1
1/26/1999,1999,1990,2,1,2,1,1.714285714,1,2,1
7/16/1999,1999,1990,2,1,2,1,1.714285714,1,2,1
2/3/2000,2000,2000,2,1,2,1,1.714285714,1,2,1
2/18/2000,2000,2000,2,1,2,1,1.714285714,1,2,1
3/13/2000,2000,2000,2,1,2,1,1.714285714,1,2,1
4/27/2000,2000,2000,2,1,2,1,1.714285714,1,2,1
6/16/2000,2000,2000,2,1,2,1,1.714285714,1,2,1
9/19/2000,2000,2000,2,1,2,1,1.714285714,1,2,1
10/9/2000,2000,2000,2,1,2,1,1.714285714,1,2,1
5/4/2001,2001,2000,2,1,2,1,1.714285714,1,2,1
6/6/2001,2001,2000,2,1,2,1,1.714285714,1,2,1
6/12/2001,2001,2000,2,1,2,1,1.714285714,1,2,1
6/29/2001,2001,2000,2,1,2,1,1.714285714,1,2,1
3/11/2002,2002,2000,2,1,2,1,1.714285714,1,2,1
3/13/2002,2002,2000,2,1,2,1,1.714285714,1,2,1
6/14/2002,2002,2000,2,1,2,1,1.714285714,1,2,1
7/18/2002,2002,2000,2,1,2,1,1.714285714,1,2,1
9/30/2002,2002,2000,2,1,2,1,1.714285714,1,2,1
12/4/2003,2003,2000,2,1,2,1,1.714285714,1,2,1
12/18/2003,2003,2000,2,1,2,1,1.714285714,1,2,1
1/28/2004,2004,2000,2,1,2,1,1.714285714,1,2,1
3/11/2004,2004,2000,2,1,2,1,1.714285714,1,2,1
4/9/2004,2004,2000,2,1,2,1,1.714285714,1,2,1
4/16/2004,2004,2000,2,1,2,1,1.714285714,1,2,1
7/9/2004,2004,2000,2,1,2,1,1.714285714,1,2,1
9/29/2005,2005,2000,2,1,2,1,1.714285714,1,2,1
10/11/2005,2005,2000,2,1,2,1,1.714285714,1,2,1
11/24/2005,2005,2000,2,1,2,1,1.714285714,1,2,1
1/5/2006,2006,2000,2,1,2,1,1.714285714,1,2,1
3/13/2006,2006,2000,2,1,2,1,1.714285714,1,2,1
3/15/2006,2006,2000,2,1,2,1,1.714285714,1,2,1
6/19/2007,2007,2000,2,1,2,1,1.714285714,1,2,1
10/31/2007,2007,2000,2,1,2,1,1.714285714,1,2,1
1/16/2008,2008,2000,2,1,2,1,1.714285714,1,2,1
2/26/2008,2008,2000,2,1,2,1,1.714285714,1,2,1
3/20/2008,2008,2000,2,1,2,1,1.714285714,1,2,1
9/25/2008,2008,2000,2,1,2,1,1.714285714,1,2,1
11/4/2008,2008,2000,2,1,2,1,1.714285714,1,2,1
1/15/2009,2009,2000,2,1,2,1,1.714285714,1,2,1
4/21/2009,2009,2000,2,1,2,1,1.714285714,1,2,1
7/7/2009,2009,2000,2,1,2,1,1.714285714,1,2,1
12/25/2009,2009,2000,2,1,2,1,1.714285714,1,2,1
3/12/2010,2010,2010,2,1,2,1,1.714285714,1,2,1
6/21/2010,2010,2010,2,1,2,1,1.714285714,1,2,1
7/20/2010,2010,2010,2,1,2,1,1.714285714,1,2,1
10/13/2010,2010,2010,2,1,2,1,1.714285714,1,2,1
1/19/2011,2011,2010,2,1,2,1,1.714285714,1,2,1
4/8/2011,2011,2010,2,1,2,1,1.714285714,1,2,1
7/4/2011,2011,2010,2,1,2,1,1.714285714,1,2,1
10/24/2011,2011,2010,2,1,2,1,1.714285714,1,2,1
11/9/2011,2011,2010,2,1,2,1,1.714285714,1,2,1
11/22/2011,2011,2010,2,1,2,1,1.714285714,1,2,1
4/10/2012,2012,2010,2,1,2,1,1.714285714,1,2,1
7/11/2012,2012,2010,2,1,2,1,1.714285714,1,2,1
10/24/2012,2012,2010,2,1,2,1,1.714285714,1,2,1
5/7/2013,2013,2010,2,1,2,1,1.714285714,1,2,1
5/28/2013,2013,2010,2,1,2,1,1.714285714,1,2,1
10/11/2013,2013,2010,2,1,2,1,1.714285714,1,2,1
3/5/2014,2014,2010,2,1,2,1,1.714285714,1,2,1
5/22/2014,2014,2010,2,1,2,1,1.714285714,1,2,1
5/30/2014,2014,2010,2,1,2,1,1.714285714,1,2,1
6/12/2014,2014,2010,2,1,2,1,1.714285714,1,2,1
11/3/2014,2014,2010,2,1,2,1,1.714285714,1,2,1
4/17/2015,2015,2010,2,1,2,1,1.714285714,1,2,1
5/1/2015,2015,2010,2,1,2,1,1.714285714,1,2,1
5/18/2015,2015,2010,2,1,2,1,1.714285714,1,2,1
5/19/2015,2015,2010,2,1,2,1,1.714285714,1,2,1
6/11/2015,2015,2010,2,1,2,1,1.714285714,1,2,1
7/29/2015,2015,2010,2,1,2,1,1.714285714,1,2,1
10/26/2015,2015,2010,2,1,2,1,1.714285714,1,2,1
12/9/2015,2015,2010,2,1,2,1,1.714285714,1,2,1
12/24/2015,2015,2010,2,1,2,1,1.714285714,1,2,1
3/11/2016,2016,2010,2,1,2,1,1.714285714,1,2,1
3/21/2016,2016,2010,2,1,2,1,1.714285714,1,2,1
2/3/2017,2017,2010,2,1,2,1,1.714285714,1,2,1
4/17/2017,2017,2010,2,1,2,1,1.714285714,1,2,1
11/28/2017,2017,2010,2,1,2,1,1.714285714,1,2,1
4/2/2018,2018,2010,2,1,2,1,1.714285714,1,2,1
4/30/2018,2018,2010,2,1,2,1,1.714285714,1,2,1
10/23/2018,2018,2010,2,1,2,1,1.714285714,1,2,1
10/25/2018,2018,2010,2,1,2,1,1.714285714,1,2,1
1/3/2019,2019,2010,2,1,2,1,1.714285714,1,2,1
3/5/2019,2019,2010,2,1,2,1,1.714285714,1,2,1
6/10/2019,2019,2010,2,1,2,1,1.714285714,1,2,1
6/17/2019,2019,2010,2,1,2,1,1.714285714,1,2,1
11/19/2019,2019,2010,2,1,2,1,1.714285714,1,2,1
1/13/2020,2020,2020,2,1,2,1,1.714285714,1,2,1
1/24/2020,2020,2020,2,1,2,1,1.714285714,1,2,1
9/29/2020,2020,2020,2,1,2,1,1.714285714,1,2,1
12/3/2020,2020,2020,2,1,2,1,1.714285714,1,2,1
12/18/2020,2020,2020,2,1,2,1,1.714285714,1,2,1
2/17/2021,2021,2020,2,1,2,1,1.714285714,1,2,1
5/13/2021,2021,2020,2,1,2,1,1.714285714,1,2,1
6/15/2021,2021,2020,2,1,2,1,1.714285714,1,2,1
12/14/2021,2021,2020,2,1,2,1,1.714285714,1,2,1
5/4/2022,2022,2020,2,1,2,1,1.714285714,1,2,1
12/22/2022,2022,2020,2,1,2,1,1.714285714,1,2,1
2/8/2023,2023,2020,2,1,2,1,1.714285714,1,2,1
5/18/2023,2023,2020,2,1,2,1,1.714285714,1,2,1
6/13/2023,2023,2020,2,1,2,1,1.714285714,1,2,1
7/6/2023,2023,2020,2,1,2,1,1.714285714,1,2,1
1/31/2024,2024,2020,2,1,2,1,1.714285714,1,2,1
9/24/2024,2024,2020,2,1,2,1,1.714285714,1,2,1
2/25/2025,2025,2020,2,1,2,1,1.714285714,1,2,1
4/11/2025,2025,2020,2,1,2,1,1.714285714,1,2,1
5/20/2025,2025,2020,2,1,2,1,1.714285714,1,2,1
6/3/2025,2025,2020,2,1,2,1,1.714285714,1,2,1
9/10/1984,1984,1980,1,1,1,1,1.5,1,2,1
10/15/1985,1985,1980,1,1,1,1,1.5,1,2,1
9/12/1986,1986,1980,1,1,1,1,1.5,1,2,1
10/28/1986,1986,1980,1,1,1,1,1.5,1,2,1
3/23/1987,1987,1980,1,1,1,1,1.5,1,2,1
6/17/1987,1987,1980,2,1,2,1,1.5,1,2,1
9/28/1987,1987,1980,1,1,1,1,1.5,1,2,1
10/8/1987,1987,1980,2,1,2,1,1.5,1,2,1
3/8/1988,1988,1980,2,1,2,1,1.5,1,2,1
3/31/1988,1988,1980,2,1,2,1,1.5,1,2,1
4/26/1988,1988,1980,1,1,1,1,1.5,1,2,1
5/24/1988,1988,1980,1,1,1,1,1.5,1,2,1
7/18/1988,1988,1980,1,1,1,1,1.5,1,2,1
12/29/1988,1988,1980,1,1,1,1,1.5,1,2,1
1/2/1989,1989,1980,1,1,1,1,1.5,1,2,1
4/15/1993,1993,1990,2,1,2,1,1.5,1,2,1
9/9/1993,1993,1990,1,1,1,1,1.5,1,2,1
11/9/1994,1994,1990,2,1,2,1,1.5,1,2,1
11/6/1995,1995,1990,1,1,1,1,1.5,1,2,1
6/7/1996,1996,1990,2,1,2,1,1.5,1,2,1
2/28/1997,1997,1990,1,1,1,1,1.5,1,2,1
3/31/1997,1997,1990,1,1,1,1,1.5,1,2,1
5/2/1997,1997,1990,1,1,1,1,1.5,1,2,1
7/18/1997,1997,1990,2,1,2,1,1.5,1,2,1
9/3/1997,1997,1990,1,1,1,1,1.5,1,2,1
10/31/1997,1997,1990,2,1,2,1,1.5,1,2,1
12/12/1997,1997,1990,1,1,1,1,1.5,1,2,1
12/23/1997,1997,1990,2,1,2,1,1.5,1,2,1
1/30/1998,1998,1990,2,1,2,1,1.5,1,2,1
2/24/1998,1998,1990,2,1,2,1,1.5,1,2,1
6/5/1998,1998,1990,1,1,1,1,1.5,1,2,1
11/4/1998,1998,1990,1,1,1,1,1.5,1,2,1
11/18/1998,1998,1990,2,1,2,1,1.5,1,2,1
4/16/1999,1999,1990,1,1,1,1,1.5,1,2,1
4/28/1999,1999,1990,1,1,1,1,1.5,1,2,1
5/17/1999,1999,1990,2,1,2,1,1.5,1,2,1
5/28/1999,1999,1990,1,1,1,1,1.5,1,2,1
6/17/1999,1999,1990,1,1,1,1,1.5,1,2,1
9/30/1999,1999,1990,2,1,2,1,1.5,1,2,1
12/30/1999,1999,1990,2,1,2,1,1.5,1,2,1
3/27/2000,2000,2000,1,1,1,1,1.5,1,2,1
4/4/2000,2000,2000,1,1,1,1,1.5,1,2,1
6/20/2000,2000,2000,1,1,1,1,1.5,1,2,1
7/10/2000,2000,2000,2,1,2,1,1.5,1,2,1
11/7/2000,2000,2000,1,1,1,1,1.5,1,2,1
11/29/2000,2000,2000,2,1,2,1,1.5,1,2,1
6/5/2001,2001,2000,1,1,1,1,1.5,1,2,1
6/14/2001,2001,2000,1,1,1,1,1.5,1,2,1
7/3/2001,2001,2000,2,1,2,1,1.5,1,2,1
7/19/2001,2001,2000,2,1,2,1,1.5,1,2,1
1/1/2002,2002,2000,1,1,1,1,1.5,1,2,1
2/12/2002,2002,2000,1,1,1,1,1.5,1,2,1
3/1/2002,2002,2000,2,1,2,1,1.5,1,2,1
3/26/2002,2002,2000,2,1,2,1,1.5,1,2,1
5/13/2002,2002,2000,1,1,1,1,1.5,1,2,1
5/23/2002,2002,2000,1,1,1,1,1.5,1,2,1
9/13/2002,2002,2000,2,1,2,1,1.5,1,2,1
10/18/2002,2002,2000,1,1,1,1,1.5,1,2,1
12/20/2002,2002,2000,2,1,2,1,1.5,1,2,1
3/18/2003,2003,2000,1,1,1,1,1.5,1,2,1
4/1/2003,2003,2000,1,1,1,1,1.5,1,2,1
5/28/2003,2003,2000,2,1,2,1,1.5,1,2,1
10/30/2003,2003,2000,2,1,2,1,1.5,1,2,1
3/17/2004,2004,2000,1,1,1,1,1.5,1,2,1
9/22/2004,2004,2000,2,1,2,1,1.5,1,2,1
9/29/2004,2004,2000,2,1,2,1,1.5,1,2,1
12/22/2004,2004,2000,2,1,2,1,1.5,1,2,1
3/10/2005,2005,2000,1,1,1,1,1.5,1,2,1
10/7/2005,2005,2000,2,1,2,1,1.5,1,2,1
12/7/2005,2005,2000,1,1,1,1,1.5,1,2,1
1/18/2006,2006,2000,1,1,1,1,1.5,1,2,1
4/12/2006,2006,2000,2,1,2,1,1.5,1,2,1
3/20/2007,2007,2000,1,1,1,1,1.5,1,2,1
4/2/2007,2007,2000,1,1,1,1,1.5,1,2,1
4/10/2007,2007,2000,2,1,2,1,1.5,1,2,1
4/17/2007,2007,2000,2,1,2,1,1.5,1,2,1
5/2/2007,2007,2000,1,1,1,1,1.5,1,2,1
5/21/2007,2007,2000,2,1,2,1,1.5,1,2,1
5/28/2007,2007,2000,2,1,2,1,1.5,1,2,1
6/1/2007,2007,2000,1,1,1,1,1.5,1,2,1
9/10/2007,2007,2000,1,1,1,1,1.5,1,2,1
12/3/2007,2007,2000,2,1,2,1,1.5,1,2,1
1/25/2008,2008,2000,1,1,1,1,1.5,1,2,1
2/19/2008,2008,2000,1,1,1,1,1.5,1,2,1
4/18/2008,2008,2000,1,1,1,1,1.5,1,2,1
9/10/2008,2008,2000,1,1,1,1,1.5,1,2,1
10/3/2008,2008,2000,1,1,1,1,1.5,1,2,1
11/6/2008,2008,2000,2,1,2,1,1.5,1,2,1
12/10/2008,2008,2000,2,1,2,1,1.5,1,2,1
12/12/2008,2008,2000,2,1,2,1,1.5,1,2,1
2/2/2009,2009,2000,2,1,2,1,1.5,1,2,1
6/19/2009,2009,2000,2,1,2,1,1.5,1,2,1
9/15/2009,2009,2000,1,1,1,1,1.5,1,2,1
11/9/2009,2009,2000,1,1,1,1,1.5,1,2,1
12/10/2009,2009,2000,2,1,2,1,1.5,1,2,1
3/23/2010,2010,2010,2,1,2,1,1.5,1,2,1
5/5/2010,2010,2010,2,1,2,1,1.5,1,2,1
7/8/2010,2010,2010,2,1,2,1,1.5,1,2,1
7/15/2010,2010,2010,2,1,2,1,1.5,1,2,1
7/22/2010,2010,2010,1,1,1,1,1.5,1,2,1
9/20/2011,2011,2010,1,1,1,1,1.5,1,2,1
11/7/2011,2011,2010,1,1,1,1,1.5,1,2,1
11/10/2011,2011,2010,1,1,1,1,1.5,1,2,1
4/9/2012,2012,2010,2,1,2,1,1.5,1,2,1
7/26/2012,2012,2010,2,1,2,1,1.5,1,2,1
7/30/2012,2012,2010,2,1,2,1,1.5,1,2,1
10/5/2012,2012,2010,1,1,1,1,1.5,1,2,1
10/11/2012,2012,2010,2,1,2,1,1.5,1,2,1
10/25/2012,2012,2010,1,1,1,1,1.5,1,2,1
12/3/2012,2012,2010,2,1,2,1,1.5,1,2,1
12/31/2012,2012,2010,2,1,2,1,1.5,1,2,1
2/13/2013,2013,2010,1,1,1,1,1.5,1,2,1
3/7/2013,2013,2010,2,1,2,1,1.5,1,2,1
5/16/2013,2013,2010,2,1,2,1,1.5,1,2,1
7/25/2013,2013,2010,1,1,1,1,1.5,1,2,1
9/16/2013,2013,2010,2,1,2,1,1.5,1,2,1
1/6/2014,2014,2010,1,1,1,1,1.5,1,2,1
1/17/2014,2014,2010,1,1,1,1,1.5,1,2,1
7/29/2014,2014,2010,2,1,2,1,1.5,1,2,1
12/4/2014,2014,2010,2,1,2,1,1.5,1,2,1
5/21/2015,2015,2010,2,1,2,1,1.5,1,2,1
9/18/2015,2015,2010,2,1,2,1,1.5,1,2,1
11/2/2015,2015,2010,1,1,1,1,1.5,1,2,1
12/7/2015,2015,2010,1,1,1,1,1.5,1,2,1
2/1/2016,2016,2010,2,1,2,1,1.5,1,2,1
4/29/2016,2016,2010,1,1,1,1,1.5,1,2,1
7/25/2016,2016,2010,1,1,1,1,1.5,1,2,1
12/27/2016,2016,2010,1,1,1,1,1.5,1,2,1
5/2/2017,2017,2010,2,1,2,1,1.5,1,2,1
6/19/2017,2017,2010,2,1,2,1,1.5,1,2,1
6/21/2017,2017,2010,1,1,1,1,1.5,1,2,1
6/22/2017,2017,2010,1,1,1,1,1.5,1,2,1
2/21/2018,2018,2010,1,1,1,1,1.5,1,2,1
3/5/2018,2018,2010,1,1,1,1,1.5,1,2,1
3/29/2018,2018,2010,1,1,1,1,1.5,1,2,1
6/21/2018,2018,2010,1,1,1,1,1.5,1,2,1
7/12/2018,2018,2010,1,1,1,1,1.5,1,2,1
9/10/2018,2018,2010,1,1,1,1,1.5,1,2,1
9/20/2018,2018,2010,1,1,1,1,1.5,1,2,1
12/12/2018,2018,2010,1,1,1,1,1.5,1,2,1
1/10/2019,2019,2010,1,1,1,1,1.5,1,2,1
3/25/2019,2019,2010,1,1,1,1,1.5,1,2,1
4/25/2019,2019,2010,2,1,2,1,1.5,1,2,1
5/6/2019,2019,2010,1,1,1,1,1.5,1,2,1
5/30/2019,2019,2010,1,1,1,1,1.5,1,2,1
